time,seconds_elapsed,z,y,x
1727089233903362300,0.1783623046875,9.712950706481934,0.21900001168251038,0.08205000311136246
1727089233997990400,0.272990478515625,9.71505069732666,0.2160000056028366,0.09000000357627869
1727089234092618500,0.367618408203125,9.700950622558594,0.2350500077009201,0.06795000284910202
1727089234187246800,0.462246826171875,9.71505069732666,0.21900001168251038,0.0970500037074089
1727089234281874700,0.556874755859375,9.705000877380371,0.21900001168251038,0.09405000507831573
1727089234376503000,0.6515029296875,9.729000091552734,0.23295001685619354,0.07005000114440918
1727089234471131100,0.746131103515625,9.70995044708252,0.22095000743865967,0.09405000507831573
1727089234565759200,0.84075927734375,9.70995044708252,0.2160000056028366,0.10095000267028809
1727089234660387000,0.935386962890625,9.72195053100586,0.21105000376701355,0.07304999977350235
1727089234755015400,1.030015380859375,9.712950706481934,0.2070000171661377,0.0970500037074089
1727089234849643300,1.124643310546875,9.732000350952148,0.30705001950263977,-0.08895000070333481
1727089234944271400,1.219271240234375,9.7339506149292,0.20400001108646393,0.07304999977350235
1727089235038899200,1.313899169921875,9.73905086517334,0.3430500030517578,0.04605000093579292
1727089235133527300,1.40852734375,9.612000465393066,0.22305001318454742,0.08700000494718552
1727089235228155100,1.503155029296875,9.712950706481934,0.2160000056028366,0.08700000494718552
1727089235322783000,1.597782958984375,9.71505069732666,0.3460500240325928,0.06795000284910202
1727089235417410800,1.692410888671875,9.756000518798828,0.5059500336647034,0.037050001323223114
1727089235512038400,1.787038330078125,9.676950454711914,0.20205001533031464,0.07500000298023224
1727089235606666000,1.881666015625,9.720000267028809,0.4339500069618225,0.10605000704526901
1727089235701293800,1.9762939453125,9.559050559997559,0.3430500030517578,0.06105000153183937
1727089235795922000,2.070921875,9.693000793457031,0.2760000228881836,0.037050001323223114
1727089235890549200,2.16554931640625,9.850950241088867,0.5179499983787537,-0.022050000727176666
1727089235985177000,2.260177001953125,9.751049995422363,0.8839500546455383,-0.18195000290870667
1727089236079804700,2.3548046875,9.610050201416016,0.20400001108646393,0.13005000352859497
1727089236174432300,2.449432373046875,9.7339506149292,0.20400001108646393,-0.036000002175569534
1727089236269059600,2.5440595703125,9.72195053100586,0.20400001108646393,0.16905000805854797
1727089236363687400,2.6386875,9.507000923156738,0.3550500273704529,0.17295001447200775
1727089236458314800,2.733314697265625,9.84000015258789,0.34800001978874207,0.0990000069141388
1727089236552942000,2.827942138671875,9.817950248718262,0.1080000028014183,0.5640000104904175
1727089236647569700,2.922569580078125,9.544950485229492,0.018000001087784767,0.04905000329017639
1727089236742197200,3.017197265625,9.741000175476074,0.08700000494718552,-0.09405000507831573
1727089236836824600,3.111824462890625,9.567000389099121,-0.016950000077486038,0.006000000052154064
1727089236931452000,3.206451904296875,9.684000015258789,0.07500000298023224,-0.00795000046491623
1727089237026079500,3.30107958984375,9.670050621032715,0.08505000174045563,0.07005000114440918
1727089237120706800,3.395706787109375,9.717000007629395,0.17100000381469727,0.04200000315904617
1727089237215334100,3.490334228515625,9.67905044555664,0.09405000507831573,0.09000000357627869
1727089237309961200,3.584961181640625,9.84000015258789,0.208950012922287,0.022050000727176666
1727089237404588500,3.679588623046875,9.652950286865234,0.2760000228881836,0.07005000114440918
1727089237499215600,3.774215576171875,9.655050277709961,0.19500000774860382,0.037050001323223114
1727089237593842700,3.8688427734375,9.588000297546387,0.24000000953674316,0.12300000339746475
1727089237688470000,3.963469970703125,9.850950241088867,0.21405000984668732,0.030000001192092896
1727089237783097300,4.058097412109375,9.708000183105469,0.2569500207901001,0.04200000315904617
1727089237877724400,4.152724365234375,9.628950119018555,0.22800001502037048,0.00795000046491623
1727089237972351500,4.2473515625,9.684000015258789,0.043950002640485764,-0.05100000277161598
1727089238066978600,4.341978515625,9.868050575256348,0.3379500210285187,0.08700000494718552
1727089238161605600,4.436605712890625,9.724950790405273,-0.031950000673532486,0.0799500048160553
