time,seconds_elapsed,z,y,x
1727089233889168100,0.164168212890625,9.70305061340332,0.22605000436306,0.08505000174045563
1727089233983796200,0.258796142578125,9.708000183105469,0.23805001378059387,0.0799500048160553
1727089234078424300,0.35342431640625,9.70305061340332,0.20400001108646393,0.09405000507831573
1727089234173052700,0.448052734375,9.720000267028809,0.22305001318454742,0.07500000298023224
1727089234267680800,0.5426806640625,9.70995044708252,0.20205001533031464,0.0990000069141388
1727089234362308600,0.63730859375,9.708000183105469,0.208950012922287,0.10395000129938126
1727089234456937000,0.73193701171875,9.71505069732666,0.22095000743865967,0.08700000494718552
1727089234551565000,0.82656494140625,9.712950706481934,0.2160000056028366,0.08700000494718552
1727089234646193200,0.921193115234375,9.717000007629395,0.20400001108646393,0.09000000357627869
1727089234740821200,1.0158212890625,9.708000183105469,0.23295001685619354,0.10095000267028809
1727089234835449000,1.110448974609375,9.708000183105469,-0.12495000660419464,0.48705002665519714
1727089234930077000,1.205076904296875,9.705000877380371,0.17595000565052032,0.10095000267028809
1727089235024705000,1.299705078125,9.732000350952148,0.022050000727176666,0.16905000805854797
1727089235119333000,1.3943330078125,9.6670503616333,0.5040000081062317,-0.043950002640485764
1727089235213961000,1.4889609375,9.72705078125,0.10605000704526901,0.16905000805854797
1727089235308588500,1.583588623046875,9.676950454711914,0.13199999928474426,0.0970500037074089
1727089235403216600,1.678216552734375,9.68595027923584,0.32895001769065857,0.04200000315904617
1727089235497844200,1.77284423828125,9.655050277709961,0.4320000112056732,0.0580500029027462
1727089235592472000,1.86747216796875,9.613950729370117,0.4510500133037567,0.23595000803470612
1727089235687099600,1.962099609375,9.610050201416016,0.3240000009536743,0.7579500079154968
1727089235781727500,2.0567275390625,9.775050163269043,0.20205001533031464,0.06105000153183937
1727089235876355000,2.15135498046875,9.6739501953125,0.48000001907348633,-0.003000000026077032
1727089235970983000,2.24598291015625,9.598050117492676,0.3739500045776367,-0.08400000631809235
1727089236065610500,2.340610595703125,9.636000633239746,0.48000001907348633,-0.024000000208616257
1727089236160237800,2.43523779296875,9.519000053405762,0.16095000505447388,-0.022050000727176666
1727089236254865700,2.52986572265625,9.598050117492676,0.4129500091075897,0.13695000112056732
1727089236349493200,2.6244931640625,9.622050285339355,0.24300001561641693,0.16395001113414764
1727089236444120600,2.71912060546875,9.625950813293457,0.2740500271320343,0.0580500029027462
1727089236538748200,2.813748046875,9.853950500488281,0.1279500126838684,-0.028950002044439316
1727089236633375700,2.908375732421875,9.823050498962402,0.15405000746250153,0.006000000052154064
1727089236728003000,3.003003173828125,9.72705078125,0.38100001215934753,-0.028950002044439316
1727089236822630400,3.09763037109375,9.66195011138916,0.17100000381469727,-0.012000000104308128
1727089236917258000,3.192258056640625,9.829950332641602,0.24705001711845398,0.13005000352859497
1727089237011885300,3.28688525390625,9.676950454711914,0.22605000436306,0.06599999964237213
1727089237106512600,3.3815126953125,9.789000511169434,-0.05595000088214874,0.039000000804662704
1727089237201140000,3.476139892578125,9.789000511169434,0.27105000615119934,-0.00795000046491623
1727089237295767000,3.57076708984375,9.672000885009766,0.1879500150680542,0.00795000046491623
1727089237390394400,3.665394287109375,9.82800006866455,0.2670000195503235,0.07800000160932541
1727089237485021700,3.760021728515625,9.696000099182129,0.21900001168251038,0.05100000277161598
1727089237579648800,3.854648681640625,9.559050559997559,0.06795000284910202,-0.00795000046491623
1727089237674276000,3.949276123046875,9.7339506149292,0.10095000267028809,0.0010500000789761543
1727089237768903200,4.043903076171875,9.823050498962402,0.20205001533031464,0.04605000093579292
1727089237863530200,4.1385302734375,9.624000549316406,0.07005000114440918,-0.024000000208616257
1727089237958157300,4.2331572265625,9.634050369262695,0.043950002640485764,-0.003000000026077032
1727089238052784600,4.32778466796875,9.640950202941895,-0.16095000505447388,0.11295000463724136
1727089238147411500,4.422411376953125,9.732000350952148,0.0580500029027462,0.039000000804662704
1727089238242038500,4.51703857421875,9.640950202941895,0.1469999998807907,-0.016950000077486038
